zone_0;zone_1;zone_2;zone_3;zone_4;zone_5;zone_6;zone_7;zone_8;zone_9;zone_10;zone_11;zone_12;zone_13;zone_14;zone_15;zone_16;zone_17;zone_18;zone_19;zone_20;zone_21;zone_22;zone_23;zone_24;zone_25;zone_26;zone_27;zone_28;zone_29;zone_30;zone_31;zone_32;zone_33;zone_34;zone_35;zone_36;zone_37;zone_38;zone_39;zone_40;zone_41;zone_42;zone_43;zone_44;zone_45;zone_46;zone_47;zone_48;x_inter;y_inter;ratio_size;label
0.0;0.0030211480362537764;0.030211480362537766;0.04833836858006042;0.03927492447129909;0.0;0.0;0.0;0.03927492447129909;0.04229607250755287;0.02416918429003021;0.04833836858006042;0.015105740181268883;0.0;0.0;0.03927492447129909;0.04229607250755287;0.03927492447129909;0.04833836858006042;0.02416918429003021;0.0;0.0;0.0030211480362537764;0.021148036253776436;0.027190332326283987;0.03625377643504532;0.03927492447129909;0.0;0.0;0.0;0.0;0.0;0.02416918429003021;0.045317220543806644;0.0;0.0;0.01812688821752266;0.03323262839879154;0.02416918429003021;0.03927492447129909;0.03927492447129909;0.0;0.0;0.01812688821752266;0.04833836858006042;0.04229607250755287;0.03927492447129909;0.01812688821752266;0.0;0.4;0.6;1.0;9_dataset_34.png
0.0;0.0;0.033707865168539325;0.0599250936329588;0.0299625468164794;0.0;0.0;0.0;0.011235955056179775;0.0599250936329588;0.03745318352059925;0.056179775280898875;0.018726591760299626;0.0;0.0;0.011235955056179775;0.0599250936329588;0.056179775280898875;0.0599250936329588;0.018726591760299626;0.0;0.0;0.0;0.00749063670411985;0.018726591760299626;0.0599250936329588;0.011235955056179775;0.0;0.0;0.0;0.0;0.0;0.0599250936329588;0.0149812734082397;0.0;0.0;0.011235955056179775;0.02247191011235955;0.0149812734082397;0.0599250936329588;0.0149812734082397;0.0;0.0;0.02247191011235955;0.056179775280898875;0.0599250936329588;0.04868913857677903;0.003745318352059925;0.0;0.2;0.6;1.0;9_dataset_20.png
0.0;0.0;0.02214022140221402;0.055350553505535055;0.04797047970479705;0.0036900369003690036;0.0;0.0;0.01845018450184502;0.05904059040590406;0.04797047970479705;0.05904059040590406;0.025830258302583026;0.0;0.0;0.01845018450184502;0.05904059040590406;0.05904059040590406;0.055350553505535055;0.0036900369003690036;0.0;0.0;0.0;0.01107011070110701;0.025830258302583026;0.05904059040590406;0.0;0.0;0.0;0.0;0.0;0.014760147601476014;0.05904059040590406;0.0;0.0;0.0;0.0036900369003690036;0.014760147601476014;0.02952029520295203;0.05904059040590406;0.014760147601476014;0.0;0.0;0.01845018450184502;0.05904059040590406;0.05904059040590406;0.03690036900369004;0.0;0.0;0.2;0.6;1.0;9_dataset_21.png
0.0;0.0037313432835820895;0.03731343283582089;0.05970149253731343;0.03731343283582089;0.0;0.0;0.0;0.033582089552238806;0.04477611940298507;0.029850746268656716;0.05970149253731343;0.011194029850746268;0.0;0.0;0.041044776119402986;0.048507462686567165;0.048507462686567165;0.05970149253731343;0.011194029850746268;0.0;0.0;0.0037313432835820895;0.022388059701492536;0.026119402985074626;0.05223880597014925;0.022388059701492536;0.0;0.0;0.0;0.0;0.0;0.041044776119402986;0.029850746268656716;0.0;0.0;0.007462686567164179;0.011194029850746268;0.022388059701492536;0.05223880597014925;0.018656716417910446;0.0;0.0;0.029850746268656716;0.05970149253731343;0.05223880597014925;0.022388059701492536;0.0;0.0;0.2;0.6;1.0;9_dataset_35.png
0.0;0.0;0.029900332225913623;0.053156146179401995;0.03322259136212625;0.0033222591362126247;0.0;0.0;0.026578073089700997;0.04983388704318937;0.023255813953488372;0.053156146179401995;0.026578073089700997;0.0;0.0;0.036544850498338874;0.046511627906976744;0.04318936877076412;0.053156146179401995;0.016611295681063124;0.0;0.0;0.0033222591362126247;0.019933554817275746;0.023255813953488372;0.046511627906976744;0.023255813953488372;0.0;0.0;0.0;0.0;0.0;0.029900332225913623;0.036544850498338874;0.0;0.0;0.023255813953488372;0.016611295681063124;0.013289036544850499;0.036544850498338874;0.03986710963455149;0.0;0.0;0.029900332225913623;0.053156146179401995;0.053156146179401995;0.046511627906976744;0.009966777408637873;0.0;0.2;0.6;1.0;9_dataset_23.png
0.0;0.0;0.02304147465437788;0.06451612903225806;0.05069124423963134;0.0;0.0;0.0;0.009216589861751152;0.07373271889400922;0.04608294930875576;0.07373271889400922;0.013824884792626729;0.0;0.0;0.013824884792626729;0.06912442396313365;0.07373271889400922;0.06451612903225806;0.0;0.0;0.0;0.0;0.0;0.013824884792626729;0.07373271889400922;0.0;0.0;0.0;0.0;0.0;0.004608294930875576;0.07373271889400922;0.0;0.0;0.0;0.0;0.041474654377880185;0.06451612903225806;0.055299539170506916;0.0;0.0;0.0;0.009216589861751152;0.055299539170506916;0.03225806451612903;0.0;0.0;0.0;0.2;0.6;1.0;9_dataset_37.png
0.0;0.009966777408637873;0.04983388704318937;0.053156146179401995;0.016611295681063124;0.0;0.0;0.0;0.04318936877076412;0.04318936877076412;0.029900332225913623;0.04318936877076412;0.006644518272425249;0.0;0.0;0.03322259136212625;0.053156146179401995;0.053156146179401995;0.053156146179401995;0.019933554817275746;0.0;0.0;0.0;0.0033222591362126247;0.0033222591362126247;0.036544850498338874;0.03322259136212625;0.0;0.0;0.0;0.0;0.0;0.023255813953488372;0.046511627906976744;0.0;0.0;0.036544850498338874;0.03322259136212625;0.026578073089700997;0.036544850498338874;0.046511627906976744;0.0;0.0;0.026578073089700997;0.04983388704318937;0.03986710963455149;0.03986710963455149;0.009966777408637873;0.0;0.2;0.6;1.0;9_dataset_36.png
0.0;0.0;0.03759398496240601;0.06015037593984962;0.03383458646616541;0.0;0.0;0.0;0.022556390977443608;0.05639097744360902;0.041353383458646614;0.06015037593984962;0.02631578947368421;0.0;0.0;0.041353383458646614;0.05639097744360902;0.05639097744360902;0.05639097744360902;0.0037593984962406013;0.0;0.0;0.007518796992481203;0.03007518796992481;0.05263157894736842;0.03007518796992481;0.0;0.0;0.0;0.0;0.0;0.03759398496240601;0.03007518796992481;0.0;0.0;0.0;0.0037593984962406013;0.015037593984962405;0.041353383458646614;0.045112781954887216;0.0;0.0;0.0;0.015037593984962405;0.06015037593984962;0.05639097744360902;0.022556390977443608;0.0;0.0;0.2;0.2;1.0;9_dataset_22.png
0.0;0.0;0.02877697841726619;0.05755395683453238;0.03237410071942446;0.0;0.0;0.0;0.01079136690647482;0.0539568345323741;0.03597122302158273;0.05755395683453238;0.007194244604316547;0.0;0.0;0.01079136690647482;0.0539568345323741;0.039568345323741004;0.05755395683453238;0.014388489208633094;0.0;0.0;0.0;0.017985611510791366;0.02877697841726619;0.03597122302158273;0.04316546762589928;0.0;0.0;0.0;0.0;0.0;0.01079136690647482;0.05755395683453238;0.0;0.0;0.025179856115107913;0.017985611510791366;0.014388489208633094;0.03237410071942446;0.04316546762589928;0.0;0.007194244604316547;0.05755395683453238;0.0539568345323741;0.04316546762589928;0.039568345323741004;0.01079136690647482;0.0;0.2;0.6;1.0;9_dataset_45.png
0.0;0.008988764044943821;0.024719101123595506;0.035955056179775284;0.035955056179775284;0.017977528089887642;0.0;0.0044943820224719105;0.035955056179775284;0.02696629213483146;0.015730337078651686;0.035955056179775284;0.035955056179775284;0.011235955056179775;0.017977528089887642;0.035955056179775284;0.017977528089887642;0.020224719101123594;0.035955056179775284;0.035955056179775284;0.015730337078651686;0.006741573033707865;0.02696629213483146;0.035955056179775284;0.033707865168539325;0.035955056179775284;0.033707865168539325;0.0022471910112359553;0.0;0.0;0.0;0.0;0.024719101123595506;0.029213483146067417;0.0;0.0022471910112359553;0.033707865168539325;0.033707865168539325;0.02247191011235955;0.020224719101123594;0.035955056179775284;0.008988764044943821;0.0;0.017977528089887642;0.020224719101123594;0.03146067415730337;0.035955056179775284;0.033707865168539325;0.0044943820224719105;0.2;0.6;1.0;9_dataset_6.png
0.0;0.012690355329949238;0.03299492385786802;0.04060913705583756;0.03553299492385787;0.012690355329949238;0.0;0.007614213197969543;0.04060913705583756;0.02284263959390863;0.017766497461928935;0.04060913705583756;0.04060913705583756;0.005076142131979695;0.017766497461928935;0.03807106598984772;0.030456852791878174;0.03553299492385787;0.04060913705583756;0.03807106598984772;0.0025380710659898475;0.0;0.012690355329949238;0.02030456852791878;0.03553299492385787;0.04060913705583756;0.01015228426395939;0.0;0.0;0.0025380710659898475;0.0025380710659898475;0.0;0.030456852791878174;0.03299492385786802;0.0;0.0;0.03299492385786802;0.030456852791878174;0.01015228426395939;0.02030456852791878;0.04060913705583756;0.01015228426395939;0.0;0.02284263959390863;0.03807106598984772;0.04060913705583756;0.03299492385786802;0.02030456852791878;0.0;0.2;0.6;1.0;9_dataset_7.png
0.0;0.0;0.018867924528301886;0.052830188679245285;0.03018867924528302;0.0;0.0;0.0;0.0037735849056603774;0.05660377358490566;0.04905660377358491;0.06037735849056604;0.011320754716981131;0.0;0.0;0.0037735849056603774;0.06037735849056604;0.04905660377358491;0.06037735849056604;0.033962264150943396;0.0;0.0;0.0;0.01509433962264151;0.026415094339622643;0.022641509433962263;0.052830188679245285;0.0;0.0;0.0;0.0;0.0;0.018867924528301886;0.052830188679245285;0.0;0.0;0.018867924528301886;0.03018867924528302;0.04905660377358491;0.06037735849056604;0.03018867924528302;0.0;0.0;0.04905660377358491;0.04905660377358491;0.026415094339622643;0.007547169811320755;0.0;0.0;0.2;0.6;1.0;9_dataset_44.png
0.0;0.0071174377224199285;0.0498220640569395;0.05693950177935943;0.028469750889679714;0.0;0.0;0.0;0.028469750889679714;0.0498220640569395;0.05338078291814947;0.046263345195729534;0.0;0.0;0.0;0.010676156583629894;0.05338078291814947;0.0498220640569395;0.05338078291814947;0.02491103202846975;0.0;0.0;0.0;0.0;0.0;0.017793594306049824;0.05338078291814947;0.0035587188612099642;0.0;0.0;0.0;0.0;0.02491103202846975;0.05693950177935943;0.010676156583629894;0.0035587188612099642;0.02491103202846975;0.03202846975088968;0.0498220640569395;0.0498220640569395;0.021352313167259787;0.0;0.021352313167259787;0.05338078291814947;0.042704626334519574;0.021352313167259787;0.0;0.0;0.0;0.2;0.4;1.0;9_dataset_46.png
0.0;0.002785515320334262;0.022284122562674095;0.03899721448467967;0.036211699164345405;0.0;0.0;0.005571030640668524;0.04178272980501393;0.036211699164345405;0.033426183844011144;0.04456824512534819;0.025069637883008356;0.0;0.022284122562674095;0.04178272980501393;0.013927576601671309;0.03064066852367688;0.04456824512534819;0.013927576601671309;0.0;0.008356545961002786;0.03064066852367688;0.03899721448467967;0.036211699164345405;0.04178272980501393;0.016713091922005572;0.0;0.0;0.0;0.0;0.0;0.019498607242339833;0.04178272980501393;0.002785515320334262;0.0;0.03064066852367688;0.036211699164345405;0.016713091922005572;0.019498607242339833;0.04456824512534819;0.008356545961002786;0.0;0.025069637883008356;0.027855153203342618;0.04178272980501393;0.03899721448467967;0.019498607242339833;0.0;0.2;0.4;1.0;9_dataset_5.png
0.0;0.0027624309392265192;0.03038674033149171;0.04419889502762431;0.03591160220994475;0.0027624309392265192;0.0;0.0055248618784530384;0.04143646408839779;0.03314917127071823;0.013812154696132596;0.04143646408839779;0.019337016574585635;0.0;0.019337016574585635;0.04419889502762431;0.022099447513812154;0.03038674033149171;0.04419889502762431;0.013812154696132596;0.0;0.0027624309392265192;0.027624309392265192;0.03591160220994475;0.03314917127071823;0.04419889502762431;0.016574585635359115;0.0;0.0;0.0;0.0;0.0;0.022099447513812154;0.04143646408839779;0.0;0.008287292817679558;0.03867403314917127;0.03038674033149171;0.016574585635359115;0.016574585635359115;0.04419889502762431;0.008287292817679558;0.0027624309392265192;0.022099447513812154;0.03038674033149171;0.04419889502762431;0.04419889502762431;0.024861878453038673;0.0;0.2;0.6;1.0;9_dataset_4.png
0.0;0.0049261083743842365;0.059113300492610835;0.07881773399014778;0.04433497536945813;0.0;0.0;0.0;0.03940886699507389;0.059113300492610835;0.019704433497536946;0.06896551724137931;0.024630541871921183;0.0;0.0;0.009852216748768473;0.07389162561576355;0.03940886699507389;0.07389162561576355;0.024630541871921183;0.0;0.0;0.0;0.019704433497536946;0.04433497536945813;0.07881773399014778;0.0;0.0;0.0;0.0;0.0;0.029556650246305417;0.054187192118226604;0.0;0.0;0.0;0.0;0.0;0.059113300492610835;0.019704433497536946;0.0;0.0;0.0;0.0;0.0;0.07389162561576355;0.0;0.0;0.0;0.2;0.6;1.0;9_dataset_47.png
0.0;0.0;0.014018691588785047;0.06074766355140187;0.0514018691588785;0.0;0.0;0.0;0.0;0.04205607476635514;0.07476635514018691;0.07009345794392523;0.0;0.0;0.0;0.0;0.056074766355140186;0.07476635514018691;0.06074766355140187;0.0;0.0;0.0;0.0;0.018691588785046728;0.04205607476635514;0.07009345794392523;0.014018691588785047;0.0;0.0;0.0;0.0;0.004672897196261682;0.07476635514018691;0.014018691588785047;0.0;0.0;0.0;0.028037383177570093;0.06542056074766354;0.04672897196261682;0.0;0.0;0.0;0.009345794392523364;0.07009345794392523;0.037383177570093455;0.0;0.0;0.0;0.4;0.4;1.0;9_dataset_43.png
0.0;0.004672897196261682;0.02336448598130841;0.037383177570093455;0.030373831775700934;0.016355140186915886;0.0;0.007009345794392523;0.037383177570093455;0.035046728971962614;0.037383177570093455;0.037383177570093455;0.03271028037383177;0.0;0.018691588785046728;0.037383177570093455;0.014018691588785047;0.037383177570093455;0.037383177570093455;0.02336448598130841;0.0;0.007009345794392523;0.03271028037383177;0.037383177570093455;0.037383177570093455;0.03271028037383177;0.035046728971962614;0.002336448598130841;0.0;0.009345794392523364;0.009345794392523364;0.002336448598130841;0.011682242990654205;0.037383177570093455;0.011682242990654205;0.0;0.030373831775700934;0.037383177570093455;0.02102803738317757;0.02336448598130841;0.037383177570093455;0.011682242990654205;0.0;0.002336448598130841;0.02102803738317757;0.028037383177570093;0.03271028037383177;0.02102803738317757;0.0;0.2;0.4;1.0;9_dataset_0.png
0.0;0.008086253369272238;0.026954177897574125;0.0431266846361186;0.03234501347708895;0.0026954177897574125;0.0;0.01078167115902965;0.0431266846361186;0.03504043126684636;0.03773584905660377;0.0431266846361186;0.018867924528301886;0.0;0.005390835579514825;0.04043126684636118;0.0431266846361186;0.0431266846361186;0.0431266846361186;0.0026954177897574125;0.0;0.0;0.0026954177897574125;0.01078167115902965;0.013477088948787063;0.0431266846361186;0.016172506738544475;0.0;0.0;0.0;0.0;0.0;0.02425876010781671;0.03773584905660377;0.0026954177897574125;0.008086253369272238;0.029649595687331536;0.03234501347708895;0.029649595687331536;0.026954177897574125;0.0431266846361186;0.01078167115902965;0.016172506738544475;0.04043126684636118;0.02425876010781671;0.03234501347708895;0.0431266846361186;0.029649595687331536;0.0026954177897574125;0.2;0.4;1.0;9_dataset_1.png
0.0;0.0;0.028846153846153848;0.07211538461538461;0.038461538461538464;0.0;0.0;0.0;0.0;0.07211538461538461;0.07211538461538461;0.052884615384615384;0.0;0.0;0.0;0.0;0.07211538461538461;0.07692307692307693;0.0625;0.0;0.0;0.0;0.0;0.009615384615384616;0.009615384615384616;0.0673076923076923;0.019230769230769232;0.0;0.0;0.0;0.0;0.014423076923076924;0.07692307692307693;0.009615384615384616;0.0;0.0;0.004807692307692308;0.028846153846153848;0.07211538461538461;0.028846153846153848;0.0;0.0;0.0;0.02403846153846154;0.0673076923076923;0.019230769230769232;0.0;0.0;0.0;0.2;0.4;1.0;9_dataset_42.png
0.0;0.0;0.02622950819672131;0.04590163934426229;0.04918032786885246;0.01639344262295082;0.0;0.0;0.029508196721311476;0.04918032786885246;0.02622950819672131;0.04590163934426229;0.036065573770491806;0.0;0.0;0.05245901639344262;0.04262295081967213;0.03278688524590164;0.05245901639344262;0.03278688524590164;0.0;0.0;0.01639344262295082;0.03278688524590164;0.03278688524590164;0.05245901639344262;0.01639344262295082;0.0;0.0;0.0;0.0;0.0;0.04918032786885246;0.02622950819672131;0.0;0.0;0.0;0.029508196721311476;0.02622950819672131;0.04590163934426229;0.022950819672131147;0.0;0.0;0.0;0.03934426229508197;0.04590163934426229;0.02622950819672131;0.0;0.0;0.4;0.6;1.0;9_dataset_40.png
0.0;0.0028328611898017;0.0226628895184136;0.042492917847025496;0.042492917847025496;0.0056657223796034;0.0;0.0;0.036827195467422094;0.039660056657223795;0.0339943342776204;0.0453257790368272;0.028328611898016998;0.0;0.0113314447592068;0.0453257790368272;0.028328611898016998;0.0339943342776204;0.0453257790368272;0.0169971671388102;0.0;0.0;0.0226628895184136;0.0339943342776204;0.0339943342776204;0.042492917847025496;0.019830028328611898;0.0;0.0;0.0;0.0;0.0;0.0226628895184136;0.039660056657223795;0.0;0.0;0.025495750708215296;0.036827195467422094;0.0226628895184136;0.031161473087818695;0.042492917847025496;0.0;0.0;0.014164305949008499;0.036827195467422094;0.0453257790368272;0.036827195467422094;0.0113314447592068;0.0;0.2;0.6;1.0;9_dataset_3.png
0.0;0.0;0.021798365122615803;0.03814713896457766;0.04087193460490463;0.01634877384196185;0.0;0.0;0.02997275204359673;0.04087193460490463;0.021798365122615803;0.04087193460490463;0.035422343324250684;0.0;0.010899182561307902;0.043596730245231606;0.02997275204359673;0.02452316076294278;0.043596730245231606;0.02997275204359673;0.0;0.0;0.021798365122615803;0.0326975476839237;0.03814713896457766;0.043596730245231606;0.01634877384196185;0.0;0.0;0.0;0.0;0.0;0.0326975476839237;0.035422343324250684;0.0;0.0;0.01907356948228883;0.027247956403269755;0.01907356948228883;0.027247956403269755;0.043596730245231606;0.008174386920980926;0.0;0.013623978201634877;0.0326975476839237;0.043596730245231606;0.04087193460490463;0.0326975476839237;0.0027247956403269754;0.2;0.6;1.0;9_dataset_2.png
0.0;0.0;0.02654867256637168;0.07079646017699115;0.030973451327433628;0.0;0.0;0.0;0.0;0.061946902654867256;0.07079646017699115;0.05309734513274336;0.0;0.0;0.0;0.0;0.07079646017699115;0.07079646017699115;0.048672566371681415;0.0;0.0;0.0;0.0;0.022123893805309734;0.035398230088495575;0.061946902654867256;0.030973451327433628;0.0;0.0;0.0;0.0;0.022123893805309734;0.07079646017699115;0.008849557522123894;0.0;0.0;0.0;0.03982300884955752;0.07079646017699115;0.02654867256637168;0.0;0.0;0.0;0.02654867256637168;0.061946902654867256;0.017699115044247787;0.0;0.0;0.0;0.2;0.4;1.0;9_dataset_41.png
0.0;0.0;0.032362459546925564;0.05177993527508091;0.045307443365695796;0.009708737864077669;0.0;0.0;0.025889967637540454;0.04854368932038835;0.032362459546925564;0.05177993527508091;0.025889967637540454;0.0;0.0;0.03559870550161812;0.045307443365695796;0.045307443365695796;0.04854368932038835;0.009708737864077669;0.0;0.0;0.003236245954692557;0.022653721682847898;0.03559870550161812;0.045307443365695796;0.0;0.0;0.0;0.0;0.0;0.003236245954692557;0.045307443365695796;0.025889967637540454;0.0;0.0;0.016181229773462782;0.038834951456310676;0.038834951456310676;0.045307443365695796;0.038834951456310676;0.0;0.0;0.032362459546925564;0.038834951456310676;0.025889967637540454;0.025889967637540454;0.009708737864077669;0.0;0.2;0.6;1.0;9_dataset_9.png
0.0;0.0;0.01834862385321101;0.04281345565749235;0.045871559633027525;0.012232415902140673;0.0;0.0;0.027522935779816515;0.045871559633027525;0.04892966360856269;0.04892966360856269;0.01834862385321101;0.0;0.0;0.04892966360856269;0.03363914373088685;0.04892966360856269;0.04892966360856269;0.0030581039755351682;0.0;0.0;0.01529051987767584;0.03363914373088685;0.039755351681957186;0.04281345565749235;0.0;0.0;0.0;0.0;0.0;0.0030581039755351682;0.04892966360856269;0.01529051987767584;0.0;0.0;0.03669724770642202;0.039755351681957186;0.01529051987767584;0.03363914373088685;0.03363914373088685;0.0;0.0;0.009174311926605505;0.024464831804281346;0.045871559633027525;0.04892966360856269;0.021406727828746176;0.0;0.2;0.4;1.0;9_dataset_8.png
